residuals (i.e. ||f(x_n)||),differences (i.e. ||x_n-x_{n-1}||),current point (i.e. x_n)
3.194059079019603,0.0,[0 0 0 0 0 0 0 0 0 0]
0.05424371875048119,3.194059078998678,"[1.01005017 1.01005017 1.01005017 1.01005017 1.01005017 1.01005017
 1.01005017 1.01005017 1.01005017 1.01005017]"
0.0020874599161195204,0.06312329870729544,"[0.99008883 0.99008883 0.99008883 0.99008883 0.99008883 0.99008883
 0.99008883 0.99008883 0.99008883 0.99008883]"
2.9374303973627246e-06,0.0022504056341737123,"[0.99080047 0.99080047 0.99080047 0.99080047 0.99080047 0.99080047
 0.99080047 0.99080047 0.99080047 0.99080047]"
