residuals (i.e. ||f(x_n)||),differences (i.e. ||x_n-x_{n-1}||),current point (i.e. x_n)
0.02095439447962333,0.006311432311219711,"[ 2.56449179e+00  3.83710933e+00  1.98633106e+01  4.35508210e-01
  1.25840578e-01 -1.09414049e-02  8.50415861e-02  2.87446802e-03
  2.73378706e-01  1.18552059e-01]"
0.020173778265304938,0.006072188720177412,"[ 2.56805175e+00  3.83804714e+00  1.98645365e+01  4.31948250e-01
  1.24663960e-01 -1.08903677e-02  8.54681659e-02  2.90155182e-03
  2.70927024e-01  1.17302184e-01]"
0.019438817919315992,0.005847456553198458,"[ 2.57147377e+00  3.83894337e+00  1.98657291e+01  4.28526232e-01
  1.23535663e-01 -1.08411803e-02  8.58831204e-02  2.92805374e-03
  2.68541883e-01  1.16114904e-01]"
0.01874586098876126,0.005636036835751069,"[ 2.57476596e+00  3.83980071e+00  1.98668901e+01  4.25234044e-01
  1.22452681e-01 -1.07937393e-02  8.62869497e-02  2.95399290e-03
  2.66219766e-01  1.14986311e-01]"
0.01809162431900795,0.005436855417255339,"[ 2.57793578e+00  3.84062165e+00  1.98680213e+01  4.22064220e-01
  1.21412261e-01 -1.07479489e-02  8.66801229e-02  2.97938749e-03
  2.63957431e-01  1.13912814e-01]"
0.017473149203968488,0.005248947382134525,"[ 2.58099012e+00  3.84140844e+00  1.98691241e+01  4.19009880e-01
  1.20411879e-01 -1.07037208e-02  8.70630805e-02  3.00425483e-03
  2.61751886e-01  1.12891109e-01]"
0.016887762857504998,0.005071443718181776,"[ 2.58393533e+00  3.84216316e+00  1.98701998e+01  4.16064666e-01
  1.19449209e-01 -1.06609732e-02  8.74362372e-02  3.02861146e-03
  2.59600361e-01  1.11918149e-01]"
0.01633304519692733,0.004903559872335363,"[ 2.58677730e+00  3.84288771e+00  1.98712499e+01  4.13222698e-01
  1.18522112e-01 -1.06196300e-02  8.77999831e-02  3.05247318e-03
  2.57500288e-01  1.10991121e-01]"
0.01580680010870103,0.004744585891337866,"[ 2.58952147e+00  3.84358386e+00  1.98722754e+01  4.10478526e-01
  1.17628610e-01 -1.05796208e-02  8.81546865e-02  3.07585506e-03
  2.55449283e-01  1.10107422e-01]"
0.015307030510770016,0.0045938778986743195,"[ 2.59217291e+00  3.84425322e+00  1.98732774e+01  4.07827088e-01
  1.16766874e-01 -1.05408798e-02  8.85006947e-02  3.09877152e-03
  2.53445125e-01  1.09264639e-01]"
0.01483191664262871,0.004450850702575851,"[ 2.59473632e+00  3.84489729e+00  1.98742571e+01  4.05263681e-01
  1.15935211e-01 -1.05033458e-02  8.88383361e-02  3.12123635e-03
  2.51485746e-01  1.08460534e-01]"
0.014379797109211301,0.004314971364914716,"[ 2.59721608e+00  3.84551747e+00  1.98752154e+01  4.02783921e-01
  1.15132049e-01 -1.04669616e-02  8.91679214e-02  3.14326276e-03
  2.49569214e-01  1.07693026e-01]"
0.013949152282183967,0.004185753589372715,"[ 2.59961628e+00  3.84611504e+00  1.98761531e+01  4.00383723e-01
  1.14355926e-01 -1.04316738e-02  8.94897448e-02  3.16486341e-03
  2.47693723e-01  1.06960176e-01]"
0.01353858972582632,0.004062752810464797,"[ 2.60194073e+00  3.84669119e+00  1.98770712e+01  3.98059271e-01
  1.13605482e-01 -1.03974324e-02  8.98040854e-02  3.18605043e-03
  2.45857583e-01  1.06260180e-01]"
0.013146831367066356,0.003945561884073658,"[ 2.60419300e+00  3.84724704e+00  1.98779704e+01  3.95806997e-01
  1.12879450e-01 -1.03641904e-02  9.01112077e-02  3.20683546e-03
  2.44059207e-01  1.05591353e-01]"
0.012772702172554551,0.0038338072958966573,"[ 2.60637644e+00  3.84778362e+00  1.98788514e+01  3.93623559e-01
  1.12176646e-01 -1.03319038e-02  9.04113632e-02  3.22722968e-03
  2.42297106e-01  1.04952118e-01]"
0.012415120131621037,0.003727145817068326,"[ 2.60849417e+00  3.84830191e+00  1.98797151e+01  3.91505826e-01
  1.11495963e-01 -1.03005313e-02  9.07047910e-02  3.24724383e-03
  2.40569881e-01  1.04341002e-01]"
0.012073087373923017,0.003625261547086871,"[ 2.61054914e+00  3.84880279e+00  1.98805619e+01  3.89450858e-01
  1.10836368e-01 -1.02700340e-02  9.09917185e-02  3.26688822e-03
  2.38876212e-01  1.03756625e-01]"
0.011745682275636197,0.0035278632930655814,"[ 2.61254411e+00  3.84928712e+00  1.98813926e+01  3.87455893e-01
  1.10196889e-01 -1.02403751e-02  9.12723624e-02  3.28617278e-03
  2.37214857e-01  1.03197692e-01]"
0.011432052429066716,0.0034346822418125558,"[ 2.61448167e+00  3.84975568e+00  1.98822077e+01  3.85518333e-01
  1.09576616e-01 -1.02115202e-02  9.15469291e-02  3.30510706e-03
  2.35584645e-01  1.02662987e-01]"
0.011131408368238909,0.0033454698875530447,"[ 2.61636427e+00  3.85020921e+00  1.98830078e+01  3.83635732e-01
  1.08974696e-01 -1.01834367e-02  9.18156155e-02  3.32370025e-03
  2.33984467e-01  1.02151368e-01]"
0.010843017957960707,0.0032599961833635776,"[ 2.61819422e+00  3.85064842e+00  1.98837934e+01  3.81805784e-01
  1.08390324e-01 -1.01560937e-02  9.20786096e-02  3.34196123e-03
  2.32413276e-01  1.01661760e-01]"
0.010566201366506302,0.0031780478888328904,"[ 2.61997369e+00  3.85107394e+00  1.98845650e+01  3.80026313e-01
  1.07822744e-01 -1.01294621e-02  9.23360911e-02  3.35989853e-03
  2.30870080e-01  1.01193151e-01]"
0.010300326552803586,0.0030994270902526717,"[ 2.62170474e+00  3.85148640e+00  1.98853230e+01  3.78295264e-01
  1.07271244e-01 -1.01035144e-02  9.25882315e-02  3.37752039e-03
  2.29353941e-01  1.00744587e-01]"
0.010044805208164358,0.0030239498728319796,"[ 2.62338930e+00  3.85188636e+00  1.98860680e+01  3.76610696e-01
  1.06735152e-01 -1.00782244e-02  9.28351952e-02  3.39483474e-03
  2.27863966e-01  1.00315169e-01]"
0.009799089100406012,0.002951445127143346,"[ 2.62502923e+00  3.85227438e+00  1.98868003e+01  3.74970770e-01
  1.06213833e-01 -1.00535674e-02  9.30771394e-02  3.41184928e-03
  2.26399309e-01  9.99040452e-02]"
0.009562666774908827,0.002881753474369119,"[ 2.62662625e+00  3.85265097e+00  1.98875204e+01  3.73373746e-01
  1.05706688e-01 -1.00295199e-02  9.33142146e-02  3.42857139e-03
  2.24959166e-01  9.95104142e-02]"
0.009335060572895248,0.0028147262968468392,"[ 2.62818203e+00  3.85301660e+00  1.98882286e+01  3.71817975e-01
  1.05213150e-01 -1.00060595e-02  9.35465652e-02  3.44500824e-03
  2.23542773e-01  9.91335157e-02]"
0.009115823932163597,0.002750224862184129,"[ 2.62969811e+00  3.85337173e+00  1.98889253e+01  3.70301893e-01
  1.04732683e-01 -9.98316517e-03  9.37743296e-02  3.46116675e-03
  2.22149400e-01  9.87726310e-02]"
0.008904538939771306,0.0026881195306402202,"[ 2.63117598e+00  3.85371681e+00  1.98896108e+01  3.68824016e-01
  1.04264779e-01 -9.96081660e-03  9.39976406e-02  3.47705361e-03
  2.20778355e-01  9.84270789e-02]"
0.008700814109852253,0.002628289036738321,"[ 2.63261707e+00  3.85405223e+00  1.98902855e+01  3.67382932e-01
  1.03808956e-01 -9.93899463e-03  9.42166259e-02  3.49267529e-03
  2.19428975e-01  9.80962137e-02]"
0.008504282362947282,0.0025706198372180914,"[ 2.63402270e+00  3.85437838e+00  1.98909497e+01  3.65977302e-01
  1.03364756e-01 -9.91768098e-03  9.44314079e-02  3.50803805e-03
  2.18100630e-01  9.77794231e-02]"
0.008314599186001307,0.002515005518291954,"[ 2.63539415e+00  3.85469563e+00  1.98916036e+01  3.64605849e-01
  1.02931747e-01 -9.89685822e-03  9.46421045e-02  3.52314796e-03
  2.16792716e-01  9.74761255e-02]"
0.008131440954598964,0.0024613462560961917,"[ 2.63673264e+00  3.85500433e+00  1.98922477e+01  3.63267360e-01
  1.02509515e-01 -9.87650973e-03  9.48488288e-02  3.53801089e-03
  2.15504657e-01  9.71857687e-02]"
0.007954503401112662,0.002409548324862306,"[ 2.63803932e+00  3.85530480e+00  1.98928820e+01  3.61960678e-01
  1.02097668e-01 -9.85661964e-03  9.50516899e-02  3.55263252e-03
  2.14235903e-01  9.69078276e-02]"
0.007783500214279189,0.0023595236480118643,"[ 2.63931530e+00  3.85559736e+00  1.98935070e+01  3.60684700e-01
  1.01695833e-01 -9.83717280e-03  9.52507927e-02  3.56701837e-03
  2.12985926e-01  9.66418028e-02]"
0.007618161757333813,0.0023111893878759323,"[ 2.64056163e+00  3.85588230e+00  1.98941229e+01  3.59438374e-01
  1.01303656e-01 -9.81815474e-03  9.54462382e-02  3.58117379e-03
  2.11754221e-01  9.63872192e-02]"
0.00745823389324045,0.002264467570263538,"[ 2.64177930e+00  3.85615992e+00  1.98947298e+01  3.58220698e-01
  1.00920797e-01 -9.79955160e-03  9.56381238e-02  3.59510396e-03
  2.10540305e-01  9.61436241e-02]"
0.007303476906800486,0.0022192847405055256,"[ 2.64296929e+00  3.85643047e+00  1.98953281e+01  3.57030712e-01
  1.00546933e-01 -9.78135016e-03  9.58265433e-02  3.60881391e-03
  2.09343712e-01  9.59105863e-02]"
0.007153664514515997,0.002175571647923502,"[ 2.64413250e+00  3.85669422e+00  1.98959180e+01  3.55867501e-01
  1.00181758e-01 -9.76353772e-03  9.60115871e-02  3.62230852e-03
  2.08163999e-01  9.56876946e-02]"
0.007008582954045063,0.002133262956086334,"[ 2.64526981e+00  3.85695140e+00  1.98964996e+01  3.54730189e-01
  9.98249764e-02 -9.74610215e-03  9.61933428e-02  3.63559253e-03
  2.07000736e-01  9.54745570e-02]"
0.006868030145940441,0.0020922969764200976,"[ 2.64638206e+00  3.85720226e+00  1.98970732e+01  3.53617939e-01
  9.94763082e-02 -9.72903181e-03  9.63718944e-02  3.64867053e-03
  2.05853515e-01  9.52707990e-02]"
0.006731814921113144,0.0020526154230124014,"[ 2.64747005e+00  3.85744701e+00  1.98976390e+01  3.52529948e-01
  9.91354851e-02 -9.71231556e-03  9.65473234e-02  3.66154699e-03
  2.04721940e-01  9.50760634e-02]"
0.006599756308132554,0.0020141631867179066,"[ 2.64853455e+00  3.85768587e+00  1.98981972e+01  3.51465450e-01
  9.88022506e-02 -9.69594268e-03  9.67197083e-02  3.67422626e-03
  2.03605631e-01  9.48900088e-02]"
0.006471682875064672,0.0019768881267922147,"[ 2.64957629e+00  3.85791903e+00  1.98987479e+01  3.50423709e-01
  9.84763592e-02 -9.67990291e-03  9.68891252e-02  3.68671255e-03
  2.02504224e-01  9.47123088e-02]"
0.006347432121078881,0.0019407408785166566,"[ 2.65059598e+00  3.85814669e+00  1.98992913e+01  3.49404019e-01
  9.81575761e-02 -9.66418639e-03  9.70556474e-02  3.69900996e-03
  2.01417365e-01  9.45426514e-02]"
0.00622684991351709,0.0019056746754122305,"[ 2.65159430e+00  3.85836904e+00  1.98998276e+01  3.48405705e-01
  9.78456764e-02 -9.64878365e-03  9.72193459e-02  3.71112248e-03
  2.00344718e-01  9.43807381e-02]"
0.006109789966544657,0.0018716451847761422,"[ 2.65257188e+00  3.85858625e+00  1.99003570e+01  3.47428118e-01
  9.75404445e-02 -9.63368558e-03  9.73802894e-02  3.72305398e-03
  1.99285954e-01  9.42262832e-02]"
0.005996113357865988,0.0018386103553828803,"[ 2.65352937e+00  3.85879850e+00  1.99008796e+01  3.46470634e-01
  9.72416738e-02 -9.61888344e-03  9.75385444e-02  3.73480824e-03
  1.98240760e-01  9.40790132e-02]"
0.005885688080329822,0.0018065302763492113,"[ 2.65446734e+00  3.85900593e+00  1.99013956e+01  3.45532657e-01
  9.69491662e-02 -9.60436881e-03  9.76941751e-02  3.74638891e-03
  1.97208831e-01  9.39386660e-02]"
0.005778388625538406,0.0017753670462024294,"[ 2.65538639e+00  3.85920871e+00  1.99019051e+01  3.44613612e-01
  9.66627314e-02 -9.59013359e-03  9.78472438e-02  3.75779958e-03
  1.96189874e-01  9.38049906e-02]"
0.00567409559685151,0.0017450846513293926,"[ 2.65628705e+00  3.85940699e+00  1.99024082e+01  3.43712946e-01
  9.63821870e-02 -9.57616998e-03  9.79978109e-02  3.76904372e-03
  1.95183606e-01  9.36777462e-02]"
0.005572695349406874,0.0017156488529986578,"[ 2.65716987e+00  3.85960091e+00  1.99029051e+01  3.42830128e-01
  9.61073576e-02 -9.56247046e-03  9.81459348e-02  3.78012471e-03
  1.94189754e-01  9.35567020e-02]"
0.005474079655001409,0.0016870270823234163,"[ 2.65803535e+00  3.85979060e+00  1.99033960e+01  3.41964647e-01
  9.58380748e-02 -9.54902782e-03  9.82916721e-02  3.79104585e-03
  1.93208053e-01  9.34416366e-02]"
0.005378145389865412,0.0016591883424718055,"[ 2.65888399e+00  3.85997620e+00  1.99038809e+01  3.41116012e-01
  9.55741767e-02 -9.53583506e-03  9.84350777e-02  3.80181034e-03
  1.92238248e-01  9.33323374e-02]"
0.005284794243542715,0.001632103117574358,"[ 2.65971625e+00  3.86015783e+00  1.99043600e+01  3.40283750e-01
  9.53155076e-02 -9.52288548e-03  9.85762050e-02  3.81242131e-03
  1.91280090e-01  9.32286003e-02]"
0.005193932447240121,0.0016057432878111815,"[ 2.66053260e+00  3.86033562e+00  1.99048333e+01  3.39467404e-01
  9.50619177e-02 -9.51017258e-03  9.87151055e-02  3.82288182e-03
  1.90333342e-01  9.31302295e-02]"
0.005105470520157462,0.0015800820501915716,"[ 2.66133346e+00  3.86050967e+00  1.99053011e+01  3.38666536e-01
  9.48132630e-02 -9.49769012e-03  9.88518293e-02  3.83319481e-03
  1.89397771e-01  9.30370367e-02]"
0.005019323032434998,0.0015550938445681767,"[ 2.66211928e+00  3.86068010e+00  1.99057634e+01  3.37880722e-01
  9.45694046e-02 -9.48543204e-03  9.89864251e-02  3.84336321e-03
  1.88473153e-01  9.29488410e-02]"
0.004935408383470255,0.0015307542845377172,"[ 2.66289045e+00  3.86084702e+00  1.99062204e+01  3.37109555e-01
  9.43302089e-02 -9.47339253e-03  9.91189401e-02  3.85338981e-03
  1.87559271e-01  9.28654684e-02]"
0.004853648594465023,0.0015070400928117724,"[ 2.66364736e+00  3.86101053e+00  1.99066720e+01  3.36352640e-01
  9.40955472e-02 -9.46156595e-03  9.92494201e-02  3.86327737e-03
  1.86655913e-01  9.27867517e-02]"
0.0047739691141545125,0.0014839290407457715,"[ 2.66439040e+00  3.86117072e+00  1.99071186e+01  3.35609598e-01
  9.38652954e-02 -9.44994686e-03  9.93779096e-02  3.87302859e-03
  1.85762876e-01  9.27125302e-02]"
0.004696298636759406,0.0014613998917303072,"[ 2.66511994e+00  3.86132771e+00  1.99075600e+01  3.34880062e-01
  9.36393337e-02 -9.43853001e-03  9.95044519e-02  3.88264606e-03
  1.84879961e-01  9.26426490e-02]"
0.004620568931280959,0.0014394323481420387,"[ 2.66583632e+00  3.86148156e+00  1.99079965e+01  3.34163679e-01
  9.34175469e-02 -9.42731031e-03  9.96290890e-02  3.89213235e-03
  1.84006975e-01  9.25769591e-02]"
0.004546714681326739,0.0014180070016065287,"[ 2.66653989e+00  3.86163239e+00  1.99084281e+01  3.33460107e-01
  9.31998236e-02 -9.41628285e-03  9.97518617e-02  3.90148995e-03
  1.83143734e-01  9.25153172e-02]"
0.004474673334725754,0.0013971052863423184,"[ 2.66723098e+00  3.86178026e+00  1.99088550e+01  3.32769015e-01
  9.29860564e-02 -9.40544288e-03  9.98728098e-02  3.91072129e-03
  1.82290054e-01  9.24575853e-02]"
0.004404384962244548,0.00137670943536264,"[ 2.66790991e+00  3.86192527e+00  1.99092771e+01  3.32090086e-01
  9.27761414e-02 -9.39478578e-03  9.99919717e-02  3.91982874e-03
  1.81445760e-01  9.24036302e-02]"
0.004335792124775186,0.0013568024393233158,"[ 2.66857699e+00  3.86206748e+00  1.99096947e+01  3.31423010e-01
  9.25699787e-02 -9.38430712e-03  1.00109385e-01  3.92881462e-03
  1.80610680e-01  9.23533239e-02]"
0.004268839748410335,0.0013373680078562532,"[ 2.66923251e+00  3.86220699e+00  1.99101077e+01  3.30767490e-01
  9.23674713e-02 -9.37400259e-03  1.00225087e-01  3.93768118e-03
  1.79784650e-01  9.23065429e-02]"
0.00420347500687185,0.0013183905332001848,"[ 2.66987676e+00  3.86234385e+00  1.99105162e+01  3.30123237e-01
  9.21685258e-02 -9.36386800e-03  1.00339112e-01  3.94643064e-03
  1.78967506e-01  9.22631682e-02]"
0.004139647210793168,0.0012998550559750876,"[ 2.67051003e+00  3.86247815e+00  1.99109205e+01  3.29489971e-01
  9.19730517e-02 -9.35389931e-03  1.00451495e-01  3.95506516e-03
  1.78159091e-01  9.22230849e-02]"
0.004077307703400373,0.0012817472329621081,"[ 2.67113258e+00  3.86260995e+00  1.99113204e+01  3.28867425e-01
  9.17809618e-02 -9.34409261e-03  1.00562269e-01  3.96358683e-03
  1.77359254e-01  9.21861825e-02]"
0.004016409762165377,0.0012640533067368284,"[ 2.67174467e+00  3.86273932e+00  1.99117161e+01  3.28255335e-01
  9.15921714e-02 -9.33444410e-03  1.00671468e-01  3.97199772e-03
  1.76567844e-01  9.21523541e-02]"
0.003956908506041844,0.0012467600770709134,"[ 2.67234655e+00  3.86286631e+00  1.99121076e+01  3.27653448e-01
  9.14065988e-02 -9.32495011e-03  1.00779124e-01  3.98029984e-03
  1.75784717e-01  9.21214968e-02]"
0.0038987608079175252,0.0012298548739323853,"[ 2.67293848e+00  3.86299101e+00  1.99124951e+01  3.27061521e-01
  9.12241649e-02 -9.31560705e-03  1.00885267e-01  3.98849515e-03
  1.75009731e-01  9.20935113e-02]"
0.0038419252119495303,0.0012133255320329504,"[ 2.67352068e+00  3.86311345e+00  1.99128786e+01  3.26479315e-01
  9.10447931e-02 -9.30641147e-03  1.00989928e-01  3.99658557e-03
  1.74242750e-01  9.20683015e-02]"
0.0037863618554679337,0.0011971603667801554,"[ 2.67409340e+00  3.86323370e+00  1.99132582e+01  3.25906600e-01
  9.08684092e-02 -9.29736002e-03  1.01093136e-01  4.00457298e-03
  1.73483639e-01  9.20457749e-02]"
0.00373203239515928,0.001181348151576516,"[ 2.67465685e+00  3.86335182e+00  1.99136339e+01  3.25343154e-01
  9.06949413e-02 -9.28844942e-03  1.01194920e-01  4.01245920e-03
  1.72732268e-01  9.20258420e-02]"
0.003678899937260562,0.0011658780963598855,"[ 2.67521124e+00  3.86346786e+00  1.99140057e+01  3.24788761e-01
  9.05243200e-02 -9.27967653e-03  1.01295307e-01  4.02024604e-03
  1.71988510e-01  9.20084166e-02]"
0.003626928971514234,0.001150739827318746,"[ 2.67575679e+00  3.86358188e+00  1.99143739e+01  3.24243209e-01
  9.03564778e-02 -9.27103827e-03  1.01394326e-01  4.02793525e-03
  1.71252240e-01  9.19934151e-02]"
0.0035760853086512843,0.0011359233676910643,"[ 2.67629370e+00  3.86369392e+00  1.99147383e+01  3.23706298e-01
  9.01913494e-02 -9.26253166e-03  1.01492003e-01  4.03552854e-03
  1.70523338e-01  9.19807570e-02]"
0.0035263360211862465,0.0011214191196152281,"[ 2.67682217e+00  3.86380402e+00  1.99150992e+01  3.23177828e-01
  9.00288714e-02 -9.25415381e-03  1.01588363e-01  4.04302758e-03
  1.69801685e-01  9.19703645e-02]"
0.0034776493873231395,0.001107217846922206,"[ 2.67734239e+00  3.86391225e+00  1.99154564e+01  3.22657610e-01
  8.98689824e-02 -9.24590190e-03  1.01683432e-01  4.05043402e-03
  1.69087167e-01  9.19621623e-02]"
