,quasi_newton,normal_newton,easy_newton
0,4,3,5
1,4,3,5
2,4,3,4
3,4,3,4
4,4,3,4
5,4,3,4
6,4,3,3
7,4,3,3
8,4,3,3
9,4,3,4
10,4,3,4
11,4,3,5
12,4,3,5
13,4,3,6
14,4,3,6
15,4,3,6
16,4,3,7
17,4,3,7
18,3,3,8
19,3,3,8
20,3,3,8
21,3,3,9
22,4,3,9
23,4,3,10
24,4,3,10
25,3,3,10
26,3,3,10
27,3,3,10
28,3,3,9
29,3,3,8
30,3,3,7
31,3,3,5
32,3,2,4
33,1,1,1
